transaction_id,customer_id,amount,currency,timestamp,counterparty_id,transaction_type,channel
TXN_00000947,CUST_00016,114.74,EUR,2024-04-10 04:18:00,CP_0076,check,branch
TXN_00000948,CUST_00247,399.2,USD,2024-11-28 23:38:00,CP_0069,card,mobile
TXN_00000949,CUST_00496,162.2,USD,2024-11-20 17:36:00,CP_0167,atm,mobile
TXN_00000950,CUST_00219,236.35,EUR,2024-12-29 10:01:00,CP_0133,check,online
TXN_00000951,CUST_00340,94114.12,USD,2024-03-31 12:44:00,CP_0038,check,branch
TXN_00000952,CUST_00024,3587.96,USD,2024-07-08 16:00:00,CP_0001,card,online
TXN_00000953,CUST_00012,154.27,EUR,2024-05-31 07:52:00,CP_0115,card,atm
TXN_00000954,CUST_00093,218.48,USD,2024-07-10 05:41:00,CP_0131,check,online
TXN_00000955,CUST_00467,40.36,EUR,2024-06-20 21:41:00,CP_0161,ach,atm
TXN_00000956,CUST_00015,106.67,USD,2024-12-13 16:13:00,CP_0112,check,online
TXN_00000957,CUST_00487,28.42,EUR,2024-09-28 08:12:00,CP_0188,card,atm
TXN_00000958,CUST_00497,45.52,EUR,2024-04-21 01:12:00,CP_0074,ach,online
TXN_00000959,CUST_00145,264.13,USD,2024-08-13 00:36:00,CP_0060,card,atm
TXN_00000960,CUST_00473,1163.08,USD,2024-08-04 00:32:00,CP_0153,atm,online
TXN_00000961,CUST_00278,730.26,USD,2024-09-08 20:41:00,CP_0142,atm,atm
TXN_00000962,CUST_00157,141.39,USD,2024-11-10 02:53:00,CP_0033,ach,online
TXN_00000963,CUST_00416,1644.02,USD,2024-02-25 11:28:00,CP_0019,card,branch
TXN_00000964,CUST_00482,528.38,USD,2024-08-13 13:29:00,CP_0088,atm,mobile
TXN_00000965,CUST_00346,17731.71,USD,2024-09-10 07:25:00,CP_0127,wire,atm
TXN_00000966,CUST_00006,392.43,EUR,2024-04-20 17:52:00,CP_0021,ach,mobile
TXN_00000967,CUST_00227,3.01,EUR,2024-06-24 11:52:00,CP_0134,card,atm
TXN_00000968,CUST_00152,26622.58,USD,2024-11-23 19:12:00,CP_0055,wire,online
TXN_00000969,CUST_00197,23.09,USD,2024-04-08 10:54:00,CP_0026,wire,branch
TXN_00000970,CUST_00181,371.59,USD,2024-06-25 04:44:00,CP_0106,wire,branch
TXN_00000971,CUST_00231,60.04,USD,2024-03-13 07:26:00,CP_0091,wire,mobile
TXN_00000972,CUST_00287,144.47,EUR,2024-12-28 01:57:00,CP_0106,card,branch
TXN_00000973,CUST_00052,836.54,USD,2024-01-12 04:58:00,CP_0031,wire,atm
TXN_00000974,CUST_00486,3.25,USD,2024-03-28 05:24:00,CP_0029,ach,mobile
TXN_00000975,CUST_00409,178.74,EUR,2024-04-21 02:54:00,CP_0132,ach,branch
TXN_00000976,CUST_00278,185.43,USD,2024-01-06 18:34:00,CP_0136,atm,mobile
TXN_00000977,CUST_00228,1585.78,USD,2024-06-08 16:17:00,CP_0142,ach,mobile
TXN_00000978,CUST_00392,185.03,USD,2024-09-28 05:15:00,CP_0075,wire,online
TXN_00000979,CUST_00393,509.55,USD,2024-08-02 03:32:00,CP_0188,check,atm
TXN_00000980,CUST_00479,37.56,USD,2024-12-03 00:39:00,CP_0009,wire,mobile
TXN_00000981,CUST_00418,9.96,USD,2024-09-29 22:56:00,CP_0081,card,mobile
TXN_00000982,CUST_00225,214.67,USD,2024-09-11 04:47:00,CP_0135,check,branch
TXN_00000983,CUST_00427,1063.28,EUR,2024-10-10 06:42:00,CP_0088,card,branch
TXN_00000984,CUST_00343,1083.08,USD,2024-04-07 22:02:00,CP_0024,wire,branch
TXN_00000985,CUST_00043,2316.54,USD,2024-02-07 10:35:00,CP_0124,atm,branch
TXN_00000986,CUST_00394,37.09,EUR,2024-05-23 21:46:00,CP_0024,ach,branch
TXN_00000987,CUST_00236,246.83,EUR,2024-02-25 12:51:00,CP_0005,wire,online
TXN_00000988,CUST_00353,67.78,USD,2024-06-13 11:16:00,CP_0007,check,mobile
TXN_00000989,CUST_00189,19.38,USD,2024-04-07 17:49:00,CP_0053,ach,branch
TXN_00000990,CUST_00131,99.47,USD,2024-06-09 03:16:00,CP_0067,check,mobile
TXN_00000991,CUST_00366,45.38,EUR,2024-09-24 07:06:00,CP_0104,card,mobile
TXN_00000992,CUST_00262,15.91,USD,2024-04-02 11:37:00,CP_0009,card,branch
TXN_00000993,CUST_00040,545.58,USD,2024-06-08 20:08:00,CP_0116,check,online
TXN_00000994,CUST_00402,77.81,USD,2024-08-03 10:58:00,CP_0147,check,online
TXN_00000995,CUST_00122,487.36,USD,2024-02-01 19:27:00,CP_0138,card,branch
TXN_00000996,CUST_00021,149.35,USD,2024-09-17 04:55:00,CP_0123,ach,online
TXN_00000997,CUST_00366,1737.11,USD,2024-09-28 10:17:00,CP_0183,atm,branch
TXN_00000998,CUST_00443,1264.01,USD,2024-10-13 21:51:00,CP_0155,wire,mobile
TXN_00000999,CUST_00499,285.6,EUR,2024-02-16 18:39:00,CP_0197,wire,branch
TXN_00001000,CUST_00263,133.88,USD,2024-08-16 18:57:00,CP_0199,atm,branch
TXN_00001001,CUST_00083,405.93,USD,2024-09-22 01:31:00,CP_0190,ach,branch
TXN_00001002,CUST_00277,82.36,USD,2024-05-06 01:49:00,CP_0038,atm,mobile
TXN_00001003,CUST_00347,2712.19,EUR,2024-02-20 13:02:00,CP_0127,wire,online
TXN_00001004,CUST_00174,5044.13,USD,2024-07-08 11:07:00,CP_0113,atm,online
TXN_00001005,CUST_00404,115.67,USD,2024-01-08 15:37:00,CP_0006,card,online
TXN_00001006,CUST_00140,2.23,USD,2024-07-01 07:12:00,CP_0195,card,atm
TXN_00001007,CUST_00393,581.99,USD,2024-01-27 00:53:00,CP_0164,atm,branch
TXN_00001008,CUST_00205,36.1,EUR,2024-03-09 19:23:00,CP_0035,atm,atm
TXN_00001009,CUST_00414,421.16,USD,2024-06-08 03:31:00,CP_0080,atm,mobile
TXN_00001010,CUST_00439,205527.04,EUR,2024-12-13 15:05:00,CP_0062,ach,atm
TXN_00001011,CUST_00456,643.61,USD,2024-03-18 02:30:00,CP_0119,check,online
TXN_00001012,CUST_00151,178.34,USD,2024-12-04 16:27:00,CP_0188,card,mobile
TXN_00001013,CUST_00222,891.39,USD,2024-07-10 07:18:00,CP_0112,card,online
TXN_00001014,CUST_00332,504.47,USD,2024-05-12 20:05:00,CP_0133,atm,atm
TXN_00001015,CUST_00298,126504.33,USD,2024-09-13 07:01:00,CP_0067,atm,mobile
TXN_00001016,CUST_00036,87.29,EUR,2024-05-03 17:17:00,CP_0081,ach,atm
TXN_00001017,CUST_00367,1661.78,USD,2024-05-05 23:03:00,CP_0151,check,branch
TXN_00001018,CUST_00380,637.87,EUR,2024-02-08 18:23:00,CP_0145,card,atm
TXN_00001019,CUST_00391,299.56,USD,2024-02-18 18:48:00,CP_0100,ach,mobile
TXN_00001020,CUST_00299,47.34,USD,2024-06-11 09:47:00,CP_0096,wire,mobile
TXN_00001021,CUST_00401,50.15,USD,2024-09-23 09:29:00,CP_0171,check,mobile
TXN_00001022,CUST_00225,61.9,USD,2024-04-26 08:47:00,CP_0136,wire,atm
TXN_00001023,CUST_00381,5.75,USD,2024-12-14 10:18:00,CP_0138,wire,atm
TXN_00001024,CUST_00091,3266.98,USD,2024-07-06 01:17:00,CP_0022,card,atm
TXN_00001025,CUST_00178,1335.49,USD,2024-07-11 22:34:00,CP_0118,wire,mobile
TXN_00001026,CUST_00122,1651.09,USD,2024-03-02 17:27:00,CP_0135,wire,online
TXN_00001027,CUST_00130,213.81,EUR,2024-12-25 09:37:00,CP_0113,check,atm
TXN_00001028,CUST_00363,6581.88,USD,2024-07-13 23:12:00,CP_0191,ach,mobile
TXN_00001029,CUST_00357,115.78,USD,2024-09-27 17:01:00,CP_0175,ach,atm
TXN_00001030,CUST_00356,636.14,EUR,2024-07-31 07:45:00,CP_0181,card,atm
TXN_00001031,CUST_00082,12463.89,EUR,2024-12-22 09:43:00,CP_0146,check,atm
TXN_00001032,CUST_00170,4216.36,USD,2024-01-09 13:36:00,CP_0164,atm,online
TXN_00001033,CUST_00115,45.65,USD,2024-10-24 16:30:00,CP_0093,wire,mobile
TXN_00001034,CUST_00377,11.55,USD,2024-03-10 08:22:00,CP_0083,ach,online
TXN_00001035,CUST_00422,989.32,USD,2024-06-03 14:03:00,CP_0034,card,mobile
TXN_00001036,CUST_00476,475.97,USD,2024-08-22 13:26:00,CP_0196,card,online
TXN_00001037,CUST_00193,60.26,USD,2024-01-29 03:24:00,CP_0037,wire,online
TXN_00001038,CUST_00427,75.36,USD,2024-02-29 09:01:00,CP_0198,atm,branch
TXN_00001039,CUST_00070,217.02,USD,2024-09-21 06:52:00,CP_0107,ach,mobile
TXN_00001040,CUST_00323,418.3,EUR,2024-02-15 11:20:00,CP_0153,wire,mobile
TXN_00001041,CUST_00192,51.5,USD,2024-03-23 14:02:00,CP_0193,atm,online
TXN_00001042,CUST_00339,676.7,USD,2024-05-28 07:56:00,CP_0164,atm,branch
TXN_00001043,CUST_00308,25.76,USD,2024-05-11 04:49:00,CP_0086,atm,atm
TXN_00001044,CUST_00163,125.56,USD,2024-09-06 07:20:00,CP_0154,check,online
TXN_00001045,CUST_00269,170.55,USD,2024-02-19 03:59:00,CP_0016,check,online
TXN_00001046,CUST_00219,150.13,USD,2024-07-01 19:26:00,CP_0086,check,branch
TXN_00001047,CUST_00465,739.19,USD,2024-03-16 11:24:00,CP_0033,atm,branch
TXN_00001048,CUST_00076,94.06,USD,2024-03-29 14:42:00,CP_0063,wire,branch
TXN_00001049,CUST_00482,2637.67,USD,2024-07-30 22:03:00,CP_0156,check,online
TXN_00001050,CUST_00426,1096.92,EUR,2024-12-21 20:47:00,CP_0185,wire,branch
TXN_00001051,CUST_00201,19428.28,EUR,2024-05-19 12:39:00,CP_0043,card,branch
TXN_00001052,CUST_00248,265.58,USD,2024-10-10 18:54:00,CP_0090,card,atm
TXN_00001053,CUST_00175,53.84,USD,2024-06-14 18:17:00,CP_0193,check,branch
TXN_00001054,CUST_00035,71.21,USD,2024-07-12 19:18:00,CP_0199,card,atm
TXN_00001055,CUST_00051,102.86,USD,2024-02-12 01:21:00,CP_0169,ach,atm
TXN_00001056,CUST_00151,12918.14,USD,2024-10-16 04:43:00,CP_0130,card,mobile
TXN_00001057,CUST_00414,25.16,EUR,2024-09-26 09:02:00,CP_0015,atm,atm
TXN_00001058,CUST_00091,275.8,USD,2024-01-15 20:30:00,CP_0146,ach,atm
TXN_00001059,CUST_00104,556.8,EUR,2024-11-30 06:43:00,CP_0043,ach,mobile
TXN_00001060,CUST_00421,190.15,EUR,2024-01-25 12:02:00,CP_0130,atm,atm
TXN_00001061,CUST_00060,92.83,EUR,2024-09-29 13:55:00,CP_0127,check,branch
TXN_00001062,CUST_00403,1318.45,EUR,2024-07-25 21:15:00,CP_0095,atm,atm
TXN_00001063,CUST_00279,49.61,USD,2024-12-24 01:29:00,CP_0194,wire,online
TXN_00001064,CUST_00074,65.39,USD,2024-01-10 15:17:00,CP_0039,ach,atm
TXN_00001065,CUST_00284,711.03,EUR,2024-12-25 04:57:00,CP_0187,ach,branch
TXN_00001066,CUST_00203,1157.24,EUR,2024-10-15 17:29:00,CP_0115,wire,atm
TXN_00001067,CUST_00252,492.33,USD,2024-08-26 02:24:00,CP_0158,check,mobile
TXN_00001068,CUST_00392,1315.93,EUR,2024-09-23 04:51:00,CP_0124,atm,atm
TXN_00001069,CUST_00392,82.97,USD,2024-02-04 05:37:00,CP_0106,card,mobile
TXN_00001070,CUST_00200,384.29,EUR,2024-05-31 09:04:00,CP_0115,atm,mobile
TXN_00001071,CUST_00210,29.87,USD,2024-12-13 23:12:00,CP_0192,ach,branch
TXN_00001072,CUST_00061,159.31,USD,2024-03-21 14:34:00,CP_0152,check,online
TXN_00001073,CUST_00131,74.57,USD,2024-11-10 20:12:00,CP_0088,ach,atm
TXN_00001074,CUST_00032,636.52,USD,2024-06-25 02:04:00,CP_0138,wire,branch
TXN_00001075,CUST_00084,559.4,USD,2024-08-19 16:36:00,CP_0105,ach,branch
TXN_00001076,CUST_00319,2549.64,USD,2024-07-20 20:53:00,CP_0119,ach,mobile
TXN_00001077,CUST_00008,89.13,USD,2024-05-08 03:44:00,CP_0051,check,branch
TXN_00001078,CUST_00292,919.35,USD,2024-10-12 23:31:00,CP_0164,atm,mobile
TXN_00001079,CUST_00007,38.95,EUR,2024-11-19 23:16:00,CP_0028,check,branch
TXN_00001080,CUST_00207,89.66,USD,2024-05-20 11:08:00,CP_0127,ach,branch
TXN_00001081,CUST_00105,13.36,USD,2024-08-12 21:40:00,CP_0065,check,atm
TXN_00001082,CUST_00316,2270.91,USD,2024-08-10 05:52:00,CP_0098,atm,branch
TXN_00001083,CUST_00181,55.71,USD,2024-02-25 02:40:00,CP_0133,wire,atm
TXN_00001084,CUST_00222,6098.86,USD,2024-07-26 03:43:00,CP_0031,wire,mobile
TXN_00001085,CUST_00456,1509.04,USD,2024-07-05 12:42:00,CP_0178,atm,branch
TXN_00001086,CUST_00029,203.02,USD,2024-03-05 21:56:00,CP_0129,check,atm
TXN_00001087,CUST_00053,64.19,USD,2024-07-22 13:28:00,CP_0034,card,branch
TXN_00001088,CUST_00349,28.41,EUR,2024-07-20 17:47:00,CP_0001,atm,atm
TXN_00001089,CUST_00431,692.43,USD,2024-06-01 05:08:00,CP_0172,ach,branch
TXN_00001090,CUST_00324,66.69,USD,2024-03-03 18:50:00,CP_0020,check,online
TXN_00001091,CUST_00337,18.91,USD,2024-05-23 13:49:00,CP_0110,card,mobile
TXN_00001092,CUST_00041,173.32,EUR,2024-04-10 16:46:00,CP_0112,wire,mobile
TXN_00001093,CUST_00178,115.12,USD,2024-05-10 10:05:00,CP_0153,card,atm
TXN_00001094,CUST_00198,3.37,USD,2024-01-07 21:21:00,CP_0144,wire,atm
TXN_00001095,CUST_00076,276.71,USD,2024-01-04 10:02:00,CP_0041,ach,branch
TXN_00001096,CUST_00095,70115.06,USD,2024-02-16 07:31:00,CP_0099,ach,mobile
TXN_00001097,CUST_00330,113.82,EUR,2024-07-12 02:20:00,CP_0145,card,branch
TXN_00001098,CUST_00330,945.72,USD,2024-03-21 13:01:00,CP_0162,wire,branch
TXN_00001099,CUST_00030,123.7,USD,2024-03-17 22:17:00,CP_0128,ach,branch
TXN_00001100,CUST_00280,2555.45,USD,2024-10-28 12:14:00,CP_0086,wire,atm
TXN_00001101,CUST_00400,43.19,USD,2024-02-16 19:41:00,CP_0149,check,online
TXN_00001102,CUST_00479,44.53,USD,2024-12-04 10:15:00,CP_0102,check,atm
TXN_00001103,CUST_00239,41.83,EUR,2024-08-09 00:35:00,CP_0139,atm,online
TXN_00001104,CUST_00072,7.78,USD,2024-01-20 15:01:00,CP_0106,atm,mobile
TXN_00001105,CUST_00475,30.24,EUR,2024-12-05 16:50:00,CP_0113,atm,online
TXN_00001106,CUST_00441,2.93,USD,2024-09-13 02:21:00,CP_0125,check,mobile
TXN_00001107,CUST_00351,1512.2,EUR,2024-03-25 17:33:00,CP_0190,atm,branch
TXN_00001108,CUST_00250,280.99,USD,2024-07-04 18:51:00,CP_0084,card,online
TXN_00001109,CUST_00176,99.3,USD,2024-09-25 07:14:00,CP_0033,card,atm
TXN_00001110,CUST_00014,96.08,USD,2024-12-27 01:04:00,CP_0045,check,branch
TXN_00001111,CUST_00045,1166.68,USD,2024-02-06 22:15:00,CP_0172,card,online
TXN_00001112,CUST_00222,7.15,USD,2024-04-20 06:25:00,CP_0150,check,online
TXN_00001113,CUST_00327,12.1,USD,2024-01-16 12:49:00,CP_0057,atm,mobile
TXN_00001114,CUST_00060,1233.77,USD,2024-03-27 03:14:00,CP_0102,check,branch
TXN_00001115,CUST_00494,120.48,USD,2024-04-27 16:06:00,CP_0111,wire,mobile
TXN_00001116,CUST_00056,358.98,USD,2024-10-30 04:12:00,CP_0015,card,mobile
TXN_00001117,CUST_00356,64.38,USD,2024-12-16 02:16:00,CP_0122,wire,mobile
TXN_00001118,CUST_00409,154.22,USD,2024-07-08 19:06:00,CP_0051,check,online
TXN_00001119,CUST_00037,9.21,USD,2024-12-22 09:34:00,CP_0051,wire,online
TXN_00001120,CUST_00167,34.64,EUR,2024-11-19 22:01:00,CP_0100,check,branch
TXN_00001121,CUST_00488,105.93,USD,2024-08-10 03:29:00,CP_0094,check,atm
TXN_00001122,CUST_00228,64.74,USD,2024-05-31 16:31:00,CP_0126,ach,branch
TXN_00001123,CUST_00088,537.54,EUR,2024-08-18 21:04:00,CP_0014,wire,online
TXN_00001124,CUST_00280,1831.95,USD,2024-09-21 21:28:00,CP_0118,ach,atm
TXN_00001125,CUST_00288,99.49,USD,2024-04-21 18:54:00,CP_0090,check,atm
TXN_00001126,CUST_00269,31.0,EUR,2024-01-23 08:01:00,CP_0130,card,branch
TXN_00001127,CUST_00354,9846.0,EUR,2024-07-10 06:19:00,CP_0023,check,branch
TXN_00001128,CUST_00446,538.29,USD,2024-07-23 16:48:00,CP_0090,wire,mobile
TXN_00001129,CUST_00214,45.86,EUR,2024-11-03 17:48:00,CP_0194,check,mobile
TXN_00001130,CUST_00151,567.71,USD,2024-10-28 00:08:00,CP_0155,check,online
TXN_00001131,CUST_00051,22157.36,USD,2024-04-10 13:31:00,CP_0138,atm,branch
TXN_00001132,CUST_00476,8.27,USD,2024-04-23 20:24:00,CP_0010,ach,atm
TXN_00001133,CUST_00252,586.25,USD,2024-08-03 04:38:00,CP_0067,ach,mobile
TXN_00001134,CUST_00462,352.97,USD,2024-06-16 15:02:00,CP_0106,atm,atm
TXN_00001135,CUST_00278,53.06,USD,2024-10-26 22:35:00,CP_0152,card,branch
TXN_00001136,CUST_00217,31.4,USD,2024-06-10 07:38:00,CP_0071,ach,branch
TXN_00001137,CUST_00071,139.06,USD,2024-05-20 17:26:00,CP_0032,ach,mobile
TXN_00001138,CUST_00312,830.82,USD,2024-02-13 22:55:00,CP_0095,check,branch
TXN_00001139,CUST_00479,654.44,USD,2024-09-18 01:03:00,CP_0006,atm,online
TXN_00001140,CUST_00352,1204.53,USD,2024-09-07 09:25:00,CP_0192,card,mobile
TXN_00001141,CUST_00381,10.94,EUR,2024-12-26 05:28:00,CP_0101,check,branch
TXN_00001142,CUST_00421,5142.08,USD,2024-01-05 01:09:00,CP_0078,check,branch
TXN_00001143,CUST_00343,12.89,USD,2024-12-02 09:47:00,CP_0051,card,online
TXN_00001144,CUST_00218,32.23,USD,2024-05-13 17:53:00,CP_0100,ach,online
TXN_00001145,CUST_00272,85.66,USD,2024-06-12 05:48:00,CP_0123,atm,atm
TXN_00001146,CUST_00329,0.87,USD,2024-09-27 18:33:00,CP_0099,card,online
TXN_00001147,CUST_00145,2.86,USD,2024-02-06 14:46:00,CP_0196,wire,online
TXN_00001148,CUST_00306,4.88,USD,2024-02-26 03:37:00,CP_0103,ach,branch
TXN_00001149,CUST_00333,89.88,USD,2024-08-27 13:10:00,CP_0199,card,mobile
TXN_00001150,CUST_00179,97.31,EUR,2024-08-27 03:19:00,CP_0006,wire,atm
TXN_00001151,CUST_00282,2559.35,USD,2024-09-24 05:04:00,CP_0071,card,mobile
TXN_00001152,CUST_00248,132.87,USD,2024-07-14 19:01:00,CP_0092,atm,online
TXN_00001153,CUST_00233,348.67,USD,2024-02-24 05:37:00,CP_0043,wire,online
TXN_00001154,CUST_00102,166.79,EUR,2024-01-06 12:08:00,CP_0131,ach,online
TXN_00001155,CUST_00398,44.36,USD,2024-07-11 13:51:00,CP_0199,check,branch
TXN_00001156,CUST_00279,823.43,EUR,2024-04-17 21:44:00,CP_0001,card,branch
TXN_00001157,CUST_00365,329.01,USD,2024-10-01 04:13:00,CP_0081,check,atm
TXN_00001158,CUST_00110,39.65,USD,2024-12-02 20:37:00,CP_0056,atm,mobile
TXN_00001159,CUST_00346,1292.49,USD,2024-09-02 01:35:00,CP_0175,ach,online
TXN_00001160,CUST_00441,8861.81,USD,2024-08-08 11:39:00,CP_0141,wire,online
TXN_00001161,CUST_00238,289.11,USD,2024-11-23 09:29:00,CP_0059,check,online
TXN_00001162,CUST_00356,154.6,EUR,2024-12-30 09:20:00,CP_0175,wire,atm
TXN_00001163,CUST_00068,7.91,USD,2024-05-10 10:40:00,CP_0025,wire,atm
TXN_00001164,CUST_00489,1.59,EUR,2024-05-18 18:24:00,CP_0188,check,online
TXN_00001165,CUST_00272,97.65,EUR,2024-09-21 20:01:00,CP_0131,card,online
TXN_00001166,CUST_00049,157.41,USD,2024-03-22 21:07:00,CP_0024,atm,atm
TXN_00001167,CUST_00373,417.08,USD,2024-11-21 00:32:00,CP_0088,wire,branch
TXN_00001168,CUST_00203,6.58,USD,2024-12-04 23:21:00,CP_0031,card,atm
TXN_00001169,CUST_00301,42915.62,EUR,2024-06-06 03:20:00,CP_0181,atm,branch
TXN_00001170,CUST_00340,811.01,EUR,2024-05-25 00:51:00,CP_0036,wire,online
TXN_00001171,CUST_00330,11.6,USD,2024-09-01 04:37:00,CP_0117,card,atm
TXN_00001172,CUST_00114,203139.83,USD,2024-07-15 04:08:00,CP_0147,ach,online
TXN_00001173,CUST_00172,708.34,USD,2024-12-21 05:45:00,CP_0063,check,online
TXN_00001174,CUST_00427,1563.01,USD,2024-10-09 17:24:00,CP_0189,wire,online
TXN_00001175,CUST_00458,195.1,EUR,2024-12-08 01:05:00,CP_0106,check,atm
TXN_00001176,CUST_00426,4.85,EUR,2024-02-01 17:48:00,CP_0019,wire,mobile
TXN_00001177,CUST_00492,39.89,USD,2024-04-27 22:09:00,CP_0061,ach,branch
TXN_00001178,CUST_00241,40.5,USD,2024-12-26 02:14:00,CP_0128,atm,atm
TXN_00001179,CUST_00125,84.82,USD,2024-09-09 03:54:00,CP_0019,wire,mobile
TXN_00001180,CUST_00473,16.34,USD,2024-05-16 22:13:00,CP_0118,atm,mobile
TXN_00001181,CUST_00483,765.94,USD,2024-12-02 10:01:00,CP_0196,atm,atm
TXN_00001182,CUST_00256,131.8,EUR,2024-04-14 13:54:00,CP_0113,check,atm
TXN_00001183,CUST_00265,2035.05,USD,2024-03-22 19:47:00,CP_0028,atm,atm
TXN_00001184,CUST_00050,1993.0,USD,2024-02-08 12:39:00,CP_0023,ach,online
TXN_00001185,CUST_00290,26773.47,USD,2024-10-18 21:31:00,CP_0001,card,mobile
TXN_00001186,CUST_00292,86.73,USD,2024-06-30 23:17:00,CP_0176,card,mobile
TXN_00001187,CUST_00340,2983.47,EUR,2024-08-20 16:36:00,CP_0171,atm,branch
TXN_00001188,CUST_00040,7468.29,USD,2024-10-15 13:47:00,CP_0195,wire,atm
TXN_00001189,CUST_00060,59.41,USD,2024-10-02 00:53:00,CP_0078,wire,online
TXN_00001190,CUST_00378,9.2,USD,2024-04-08 16:28:00,CP_0069,wire,atm
TXN_00001191,CUST_00045,8.21,EUR,2024-03-26 15:51:00,CP_0074,wire,mobile
TXN_00001192,CUST_00076,2.77,EUR,2024-01-15 13:06:00,CP_0087,atm,atm
TXN_00001193,CUST_00396,38.48,USD,2024-07-17 11:35:00,CP_0067,atm,atm
TXN_00001194,CUST_00326,92.77,USD,2024-03-29 02:25:00,CP_0096,atm,mobile
TXN_00001195,CUST_00096,24.85,EUR,2024-04-17 19:40:00,CP_0180,check,branch
TXN_00001196,CUST_00452,538.21,USD,2024-03-26 12:48:00,CP_0020,atm,online
TXN_00001197,CUST_00247,174.86,USD,2024-03-25 16:17:00,CP_0062,check,branch
TXN_00001198,CUST_00011,733.73,USD,2024-08-08 12:25:00,CP_0179,ach,branch
TXN_00001199,CUST_00380,600.61,USD,2024-12-11 09:53:00,CP_0152,wire,online
TXN_00001200,CUST_00385,73.72,USD,2024-11-06 08:00:00,CP_0160,atm,mobile
TXN_00001201,CUST_00383,98.97,USD,2024-06-11 07:46:00,CP_0020,ach,online
TXN_00001202,CUST_00489,134.55,EUR,2024-06-09 22:53:00,CP_0084,card,mobile
TXN_00001203,CUST_00306,446.89,EUR,2024-11-07 23:31:00,CP_0192,wire,mobile
TXN_00001204,CUST_00420,10.17,USD,2024-06-18 22:17:00,CP_0110,card,online
TXN_00001205,CUST_00479,96.18,USD,2024-06-30 23:50:00,CP_0125,check,mobile
TXN_00001206,CUST_00343,51.83,USD,2024-07-08 20:03:00,CP_0184,wire,branch
TXN_00001207,CUST_00079,17638.52,USD,2024-04-05 17:32:00,CP_0171,card,atm
TXN_00001208,CUST_00096,419.37,USD,2024-08-29 18:32:00,CP_0045,ach,online
TXN_00001209,CUST_00122,3814.3,EUR,2024-12-29 00:37:00,CP_0041,atm,mobile
TXN_00001210,CUST_00079,970.15,USD,2024-05-10 04:46:00,CP_0033,ach,online
TXN_00001211,CUST_00440,12.85,USD,2024-04-27 22:07:00,CP_0038,wire,mobile
TXN_00001212,CUST_00333,22.55,USD,2024-02-18 06:39:00,CP_0052,atm,atm
TXN_00001213,CUST_00075,49.6,EUR,2024-05-15 08:24:00,CP_0013,atm,atm
TXN_00001214,CUST_00168,26.85,EUR,2024-04-26 06:03:00,CP_0137,wire,branch
TXN_00001215,CUST_00433,1938.35,USD,2024-08-25 05:23:00,CP_0173,wire,atm
TXN_00001216,CUST_00225,982.55,USD,2024-07-16 09:37:00,CP_0183,atm,online
TXN_00001217,CUST_00085,195.1,USD,2024-02-14 16:53:00,CP_0100,wire,online
TXN_00001218,CUST_00435,35.55,USD,2024-07-02 08:12:00,CP_0136,card,online
TXN_00001219,CUST_00464,201.68,USD,2024-10-12 22:22:00,CP_0125,wire,mobile
TXN_00001220,CUST_00253,184.78,USD,2024-09-29 18:16:00,CP_0006,wire,mobile
TXN_00001221,CUST_00207,64.53,USD,2024-12-17 22:07:00,CP_0037,atm,online
TXN_00001222,CUST_00287,1087.66,EUR,2024-05-22 12:14:00,CP_0097,atm,online
TXN_00001223,CUST_00076,204.22,EUR,2024-05-30 03:14:00,CP_0067,check,mobile
TXN_00001224,CUST_00014,24.15,USD,2024-09-16 04:21:00,CP_0040,wire,online
TXN_00001225,CUST_00329,137.2,USD,2024-07-27 10:58:00,CP_0003,check,mobile
TXN_00001226,CUST_00142,119.38,EUR,2024-01-04 04:16:00,CP_0084,atm,online
TXN_00001227,CUST_00004,17.58,USD,2024-10-13 23:50:00,CP_0014,check,mobile
TXN_00001228,CUST_00499,73.16,USD,2024-06-06 15:41:00,CP_0060,ach,atm
TXN_00001229,CUST_00350,144.04,USD,2024-06-01 03:13:00,CP_0109,atm,online
TXN_00001230,CUST_00434,50967.94,USD,2024-12-03 09:05:00,CP_0040,card,online
TXN_00001231,CUST_00182,178.94,EUR,2024-12-02 04:23:00,CP_0086,check,mobile
TXN_00001232,CUST_00455,6.44,USD,2024-07-14 21:08:00,CP_0090,card,mobile
TXN_00001233,CUST_00027,15.27,EUR,2024-12-04 02:44:00,CP_0056,ach,mobile
TXN_00001234,CUST_00119,4187.84,EUR,2024-08-26 09:28:00,CP_0076,wire,atm
TXN_00001235,CUST_00232,128.36,USD,2024-09-28 18:17:00,CP_0061,wire,online
TXN_00001236,CUST_00017,118.04,EUR,2024-03-10 03:56:00,CP_0119,card,atm
TXN_00001237,CUST_00056,199.44,USD,2024-07-28 06:23:00,CP_0150,card,online
TXN_00001238,CUST_00268,158.3,USD,2024-07-27 19:46:00,CP_0101,card,online
TXN_00001239,CUST_00140,5615.09,USD,2024-07-06 14:31:00,CP_0025,check,atm
TXN_00001240,CUST_00430,143.58,USD,2024-06-09 06:36:00,CP_0021,wire,mobile
TXN_00001241,CUST_00402,582.1,USD,2024-07-14 17:13:00,CP_0003,card,atm
TXN_00001242,CUST_00488,55.81,EUR,2024-01-16 15:51:00,CP_0197,wire,branch
